id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
35799412,Cosy apartment for summer staying in Island,262864695,Helene,,Verdun,45.4561,-73.54643,Entire home/apt,85,2,10,2019-08-28,1.46,2,0
35799797,Beautiful apartment 15 minutes from downtown MTL.,194295894,Ramo,,Verdun,45.45048,-73.57153,Entire home/apt,80,2,7,2019-09-02,1.06,1,178
35801432,"Big, cozy room in artist den, close to everything.",66491392,Simon,,Rosemont-La Petite-Patrie,45.54316,-73.58842,Private room,50,1,12,2020-01-01,1.74,1,179
35801995,L'appartement - Plateau Central 2,17917316,Nicki,,Le Plateau-Mont-Royal,45.52458,-73.5855,Entire home/apt,80,3,34,2019-12-28,5.00,2,16
35801998,Beau logement dans Rosemont,128282915,Maxime,,Rosemont-La Petite-Patrie,45.55747,-73.57474,Entire home/apt,46,1,1,2019-07-22,0.17,1,364
35803790,Splendide appartement typique au cœur de Montréal,122664309,Pauline,,Le Plateau-Mont-Royal,45.52905,-73.57914,Entire home/apt,140,1,2,2019-09-22,0.43,2,43
35805236,Chaleureux et Lumineux condo sur le Plateau,90166441,Antoine,,Le Plateau-Mont-Royal,45.5358,-73.57797,Entire home/apt,89,1,4,2019-08-12,0.65,1,0
35805572,BREAKFAST ALL DAY / Mile-End  / room A,50780342,Emanuel,,Le Plateau-Mont-Royal,45.52815,-73.60601,Private room,40,1,34,2019-12-30,4.88,4,0
35805959,"Magnificent & Spacious 2BR near DT, Close to Metro",235109330,Minh,,Rosemont-La Petite-Patrie,45.53546,-73.59974,Entire home/apt,131,1,23,2019-12-28,3.35,3,79
35807672,"Plateau-Rosemont, Downtown (13 minutes) 2nd",16438461,Bellemare,,Rosemont-La Petite-Patrie,45.54689,-73.57104,Entire home/apt,80,4,15,2020-01-11,2.65,1,274
35808245,Large room near subway & services,13359584,Maria Fernanda,,Verdun,45.45794,-73.56781,Private room,44,2,1,2019-07-22,0.17,1,0
35808282,Chambre dans une coloc chaleureuse du Mile-End !,141741005,Joffrey,,Le Plateau-Mont-Royal,45.52065,-73.59948,Private room,23,2,3,2019-07-25,0.44,1,0
35823826,3 chambres dans vie de quartier !,125032728,Julie,,Le Sud-Ouest,45.47582,-73.56457,Entire home/apt,120,7,6,2020-01-04,1.10,3,67
35823838,Sweet Large Studio in Downtown Montreal,156236198,Regina,,Ville-Marie,45.49565,-73.57563,Entire home/apt,99,1,47,2019-11-29,7.23,2,0
35825294,Quirky Palace by the Canal,19802810,Riley,,Le Sud-Ouest,45.48085,-73.56831,Entire home/apt,168,1,18,2019-11-24,3.62,1,0
35825675,Plateau Mont-Royal appartement complet,22568055,Alexander,,Le Plateau-Mont-Royal,45.52964,-73.57996,Entire home/apt,120,2,16,2019-10-20,2.65,1,73
35828138,PLEIN CENTRE VILLE DE MONTRÉAL !,265276170,Pauline,,Ville-Marie,45.50488,-73.56282,Entire home/apt,200,1,2,2019-07-18,0.30,1,0
35828738,Plateau Apartment - Great for Students: Room 5,125251248,Yesica,,Le Plateau-Mont-Royal,45.52896,-73.56446,Private room,25,105,0,,,13,29
35829322,BREAKFAST ALL DAY / Mile-End / room C,50780342,Emanuel,,Le Plateau-Mont-Royal,45.52767,-73.60597,Private room,40,1,29,2019-12-19,4.18,4,6
35833752,Chambre et balcon près du Centre-ville/Biodôme,73206700,Alexia,,Mercier-Hochelaga-Maisonneuve,45.5439,-73.55374,Private room,30,1,20,2019-08-25,2.90,1,12
35835406,Perfect Studio Steps from Downtown,193047701,Simone,,Ville-Marie,45.49763,-73.58398,Entire home/apt,95,4,0,,,1,360
35836910,Chambre à louer dans Outremont !,269567417,Lucas,,Outremont,45.52485,-73.61084,Private room,399,15,0,,,1,365
35842340,#ENTIRE 3BDR APT IN MONTREAL/NEAR DOWNTOWN+PARKING,126042525,Kamrul,,Verdun,45.46295,-73.57009,Entire home/apt,115,1,8,2019-11-10,1.17,6,180
35842397,Chic 1BR Minutes from Downtown Old Montreal,111203691,Jean Francois,,Le Sud-Ouest,45.48265,-73.56397,Entire home/apt,68,1,8,2020-01-02,1.33,12,133
35842730,Montreal dream/1 bedroom/ down town,269334012,Alfered,,Le Plateau-Mont-Royal,45.5076,-73.57362,Entire home/apt,59,1,34,2020-01-12,5.07,1,65
35845761,Spacious apartment in downtown Montreal 4Bdr/2.5Br,55888708,Kami,,Le Plateau-Mont-Royal,45.51697,-73.58324,Entire home/apt,399,2,0,,,2,250
35846210,Logement entier au dessus d’un Épicerie Traiteur,20540277,Maya,,Villeray-Saint-Michel-Parc-Extension,45.54336,-73.63258,Entire home/apt,87,4,0,,,1,0
35846535,A sunny bedroom in a recently renovated house,40793202,Sofia,,Le Sud-Ouest,45.47906,-73.5635,Private room,50,1,8,2019-09-01,1.22,1,88
35847533,Charming Loft,62675669,Dania,,Le Plateau-Mont-Royal,45.51398,-73.57424,Private room,30,1,3,2019-07-24,0.45,1,0
35858518,Le calme avec l'émotion de la ville à quelques pas,164545260,Christine,,Mercier-Hochelaga-Maisonneuve,45.60205,-73.52942,Entire home/apt,137,2,12,2019-12-29,2.69,1,306
35859942,"Half-basement of a Bangalow, metro cremazie",214097958,Is,,Ahuntsic-Cartierville,45.54849,-73.63699,Entire home/apt,70,1,7,2019-09-01,1.09,1,0
35865823,Spacious Family 3BR in Le Plateau❤️ Unique Terrace,197899,Marie-Eve,,Le Plateau-Mont-Royal,45.53861,-73.57214,Entire home/apt,99,2,6,2019-08-05,0.91,2,0
35866924,Appartement entier dans Villeray,120614837,Frederic,,Villeray-Saint-Michel-Parc-Extension,45.54614,-73.61311,Entire home/apt,35,200,1,2020-01-09,1,1,14
35867869,Room Place des Arts -ONLY 2 WEEKS- 29Jun-13July,269783770,Oscar,,Le Plateau-Mont-Royal,45.51062,-73.57243,Private room,30,7,1,2019-06-25,0.15,1,257
35869749,Le cube blanc,2839024,Hugo,,Rosemont-La Petite-Patrie,45.54004,-73.58747,Entire home/apt,116,32,1,2019-09-10,0.24,2,144
35870734,Dtown Luxurious condo - Monthly Rental,111294431,Magdalina ( OLIT ),,Ville-Marie,45.49687,-73.57073,Entire home/apt,101,32,0,,,51,78
35870794,Private room for rent near Jolicoeur,55340387,Ishan,,Le Sud-Ouest,45.45689,-73.58778,Private room,23,4,7,2019-10-12,1.07,4,72
35872117,"Entire 1 bedroom apartment in the Plateau, MTL",6314129,Alice,,Le Plateau-Mont-Royal,45.51648,-73.57931,Entire home/apt,50,5,1,2019-07-17,0.16,1,32
35874821,"Sunny, charming, modern house, rooftop terrace",4597837,Jij,,Le Plateau-Mont-Royal,45.52736,-73.58462,Private room,150,2,13,2019-11-04,2.03,2,361
35876820,Plateau - Garnier Apartment - Ideal for Students,125251248,Yesica,,Le Plateau-Mont-Royal,45.52934,-73.56471,Private room,25,105,1,2019-12-21,1,13,59
35876985,Great Location for Students - Plateau Mont Royal,125251248,Yesica,,Le Plateau-Mont-Royal,45.52851,-73.56504,Private room,23,90,0,,,13,150
35877094,Lovely Plateau Apartment - Great for Students,125251248,Yesica,,Le Plateau-Mont-Royal,45.53019,-73.56461,Private room,27,105,0,,,13,0
35877191,Plateau Mont Royal - Great for Students,125251248,Yesica,,Le Plateau-Mont-Royal,45.53054,-73.56641,Private room,23,105,0,,,13,167
35877660,Home away from home,269848822,Nick,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46248,-73.65464,Private room,40,2,15,2019-12-01,2.20,1,362
35877995,great  apartment downtown,265034412,Angie,,Ville-Marie,45.5249,-73.55986,Private room,89,1,0,,,4,272
35878171,Stylish Apartment in Heart of Downtown,269859933,Nick,,Ville-Marie,45.50255,-73.57972,Entire home/apt,164,7,0,,,1,18
35881315,4 bedrooms apartment Walk 3 minutes to Metro Monk,149312976,Lei,,Le Sud-Ouest,45.45265,-73.59968,Entire home/apt,138,2,2,2019-12-29,1.33,11,338
35883143,Cozy apartment in downtown,269314675,Abdourahamane,,Ville-Marie,45.4934,-73.581,Entire home/apt,110,1,21,2019-10-27,3.04,1,0
35900428,Joli appart en plein cœur du Plateau Mont-Royal.,7466475,Sarah-Gabrielle,,Le Plateau-Mont-Royal,45.53259,-73.58518,Entire home/apt,80,6,2,2019-07-28,0.32,1,0
35902537,private apartment downtown,267948929,Wellington,,Ville-Marie,45.5244,-73.56027,Entire home/apt,299,1,7,2019-09-03,1.23,4,272
35902920,Private Room in the centre of downtown Montreal!,188512150,Tess,,Ville-Marie,45.49109,-73.58486,Private room,80,3,3,2019-07-29,0.47,1,196
35904636,Cozy studio,104720290,Syrine,,Le Plateau-Mont-Royal,45.52664,-73.5731,Entire home/apt,80,2,4,2020-01-11,1.46,4,118
35905936,Appartement lumineux dans quartier recherché!,270069118,Brigitte,,Villeray-Saint-Michel-Parc-Extension,45.54228,-73.63072,Entire home/apt,74,2,3,2019-08-05,0.49,1,0
35906372,Splendid Brand New 3 BR Condo in Little Italy,487327,Louis,,Rosemont-La Petite-Patrie,45.53216,-73.60554,Entire home/apt,350,2,12,2020-01-02,2.09,51,148
35906714,"Welcome to the Mile-end, 1 bedroom",270075274,Thomas,,Le Plateau-Mont-Royal,45.52578,-73.6105,Private room,30,4,14,2019-12-25,2.37,5,67
35906934,Stunning New City Style 2 Floor Apartment,487327,Louis,,Rosemont-La Petite-Patrie,45.5326,-73.60638,Entire home/apt,251,2,19,2020-01-05,3.35,51,159
35907979,Appartement avec terrasse privée sur le toit,147540710,Alain,,Le Plateau-Mont-Royal,45.52229,-73.56818,Entire home/apt,150,5,5,2019-10-28,1.18,1,0
35908029,Chambre au coeur du Village,24517976,Charlène,,Ville-Marie,45.51923,-73.55576,Private room,35,2,10,2019-10-24,1.68,1,3
35908062,The Den Event Loft in the Jean-Talon Market,487327,Louis,,Villeray-Saint-Michel-Parc-Extension,45.53682,-73.61769,Entire home/apt,198,2,8,2019-12-01,1.47,51,202
35908655,Sunny Beautiful 1Bedroom facing Parc Lafonataine,9898150,Dalia,,Le Plateau-Mont-Royal,45.52104,-73.5674,Entire home/apt,89,1,12,2020-01-01,2.11,1,350
35909767,Charming Bedroom in St Henri,2596680,Stephanie,,Le Sud-Ouest,45.47507,-73.58694,Private room,65,1,9,2019-12-29,1.33,2,33
35910615,Super appartement; downtown amazing apartment.,270104387,Elisabeth,,Le Plateau-Mont-Royal,45.50872,-73.5751,Entire home/apt,475,3,7,2019-09-22,1.09,1,348
35910641,Très joli appartement 102,46218029,Sam,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.51094,-73.62782,Entire home/apt,72,5,10,2020-01-04,1.56,3,169
35913607,Bright and spacious family home in Verdun,11108510,Rebecca,,Verdun,45.46461,-73.57266,Entire home/apt,225,2,0,,,1,23
35913634,Perfect Location downtown: Place des arts,270130478,Mia,,Ville-Marie,45.50546,-73.56673,Entire home/apt,249,3,2,2019-08-11,0.37,1,0
35914303,THE PRINCE ARTHUR,270135635,Prince,,Le Plateau-Mont-Royal,45.51127,-73.57456,Entire home/apt,198,2,1,2019-08-10,0.19,1,0
35917386,Appartement au cœur du village,148369771,Nicolas,,Ville-Marie,45.52038,-73.55211,Private room,59,2,0,,,3,0
35930792,1 BDR apartment in an ancestral building + parking,262473916,Audrey & Antonie,,Ville-Marie,45.51774,-73.56533,Entire home/apt,99,2,34,2019-12-29,5.31,3,80
35932056,ROOF TOP TERRACE DOWN TOWN PLATEAU MONTREAL,7250257,Stewie,,Le Plateau-Mont-Royal,45.51597,-73.58431,Entire home/apt,300,1,1,2019-07-02,0.15,8,89
35934675,"Mcgill guy Concordia 
Downtown 3 of 7",3268037,Andrew,,Ville-Marie,45.49694,-73.58807,Private room,50,1,13,2019-11-09,1.94,4,353
35936334,Cozy Condo in the Heart of the City,61140121,Liz,,Ville-Marie,45.51084,-73.56029,Private room,44,2,11,2019-12-30,3.24,1,20
35936767,Beautiful place in Montreal,213423143,Theany,,Villeray-Saint-Michel-Parc-Extension,45.57972,-73.61686,Private room,35,2,2,2019-10-16,0.44,1,364
35936857,"Cute and cozy private room, Plateau Mont-Royal",90855529,Marie-Pier,,Le Plateau-Mont-Royal,45.53611,-73.58621,Private room,46,2,12,2019-08-27,1.88,1,43
35938230,Appartement downtown chaleureux et spacieux,270312430,Jean-Luc,,Ville-Marie,45.51643,-73.55808,Entire home/apt,140,3,6,2019-12-29,0.97,1,0
35938647,Nice 3.5 with brick wall,28754730,Julie,,Mercier-Hochelaga-Maisonneuve,45.59722,-73.51259,Entire home/apt,77,1,14,2019-09-30,2.05,10,226
35938749,Upbeat cozy downtown studio filled with pure love,251761325,Sagar,,Le Plateau-Mont-Royal,45.50727,-73.57639,Entire home/apt,80,1,6,2019-08-28,0.89,2,0
35939519,Joli appartement avec cour arrière,11740994,Andréanne,,Le Sud-Ouest,45.45385,-73.59984,Entire home/apt,65,2,4,2019-08-08,0.71,2,0
35940806,Grand appartement de 3 chambres tout équipé,4489286,Yaye Eva,,Verdun,45.45165,-73.56931,Entire home/apt,74,28,1,2019-08-13,0.19,2,179
35941754,BEAUTIFUL TWO-FLOOR APARTMENT NEAR OLD PORT OF MONTREAL,269715648,France,,Ville-Marie,45.51988,-73.56036,Entire home/apt,131,2,6,2019-08-23,1.05,1,12
35942718,Fully renovated 3 1/2 near Downtown Montreal!,29953698,Melissa,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46367,-73.63952,Entire home/apt,35,31,3,2020-01-05,0.95,1,0
35944948,Family and group in trendy HoMa area,66055808,John,,Mercier-Hochelaga-Maisonneuve,45.54129,-73.5403,Entire home/apt,64,1,1,2019-08-14,0.19,30,348
35945314,Cozy apt (w/ baby room) in central Plateau area,241134387,Sara,,Le Plateau-Mont-Royal,45.53261,-73.57621,Entire home/apt,101,3,6,2019-08-12,0.94,1,0
35945505,5 1/2 Hochelaga:  1 au 22 août- idéal famille,15894560,Pascal,,Mercier-Hochelaga-Maisonneuve,45.54404,-73.55024,Entire home/apt,68,7,0,,,1,226
35946112,15 min Bus - Most of NDG Guaranteed (Ground #2),2657524,Sunny,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47264,-73.64191,Entire home/apt,47,2,10,2019-12-26,1.52,5,83
35946359,Small room in share place near Laurier Park,188529408,Carlos,,Le Plateau-Mont-Royal,45.53296,-73.58286,Private room,40,2,19,2020-01-03,3.08,1,13
35946816,15 min Bus - Most of NDG Guaranteed (3rd Fl #1),2657524,Sunny,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47136,-73.64206,Entire home/apt,47,2,9,2019-12-01,1.36,5,82
35947232,1785#4 Near Metro Monk station,149312976,Lei,,Le Sud-Ouest,45.45328,-73.58849,Private room,26,1,4,2019-12-25,0.65,11,250
35948730,Stunning 2 Bedrooms Montreal Downtown free parking,270412388,Dave,,Le Plateau-Mont-Royal,45.50974,-73.57672,Entire home/apt,170,1,36,2020-01-12,5.27,4,196
35958834,Stylish Room in EastMontreal WiFi/Parking/NETFLIX,270469523,Yisel And Juan,,Mercier-Hochelaga-Maisonneuve,45.58602,-73.5404,Private room,33,1,27,2020-01-06,4.20,1,220
35960342,FANTASIC CONDO - GREAT LOCATION DOWNTOWN MONTREAL,270484801,Masmoudi,,Ville-Marie,45.51242,-73.56656,Entire home/apt,149,2,3,2019-11-03,1.13,1,0
35961267,Chambre d’amis cosy à Verdun,35505045,Adeline Et Mehdi,,Verdun,45.45284,-73.57578,Private room,20,1,19,2019-11-16,2.97,1,58
35961742,Tropical Loft in old Montreal,11206990,Sam,,Ville-Marie,45.50376,-73.55559,Entire home/apt,251,1,25,2019-12-26,3.77,12,340
35961765,WELCOMING AND COMFORTABLE APARTMENT IN THE SOUTHWEST OF MONTREAL,110714316,Étienne,,Le Sud-Ouest,45.4812,-73.55677,Entire home/apt,50,2,19,2020-01-04,3.10,1,336
35962104,Charming and Vibrant Rosemont La-Petite-Patrie,76372377,Olivier,,Rosemont-La Petite-Patrie,45.53829,-73.60518,Entire home/apt,101,1,27,2019-12-26,4.20,4,364
35963721,Cozy downtown 3Br Condo,253327473,Brinda,,Le Plateau-Mont-Royal,45.50842,-73.57783,Entire home/apt,90,1,12,2019-08-12,1.76,17,0
35963845,Spacious downtown 4BR apartment for perfect summer,253327473,Brinda,,Le Plateau-Mont-Royal,45.5095,-73.57565,Entire home/apt,194,1,6,2019-08-16,0.88,17,0
35964078,Stylish spacious 3BR for a fun time in montreal,253327473,Brinda,,Le Plateau-Mont-Royal,45.50787,-73.57773,Entire home/apt,89,1,4,2019-07-11,0.59,17,0
35967532,Chambre privée au cœur de Villeray,66201708,Maude,,Villeray-Saint-Michel-Parc-Extension,45.54318,-73.62515,Private room,60,2,8,2020-01-02,1.25,1,119
35970195,"Bonjour,
Je loue mon appartement  3 1/2.",227348085,Trify,,Saint-Léonard,45.58934,-73.6099,Entire home/apt,70,1,1,2019-06-26,0.15,1,0
35973245,"PlateauSuites #3, sleeps 5",14711467,Luke,,Le Plateau-Mont-Royal,45.52726,-73.58448,Entire home/apt,120,3,7,2019-11-17,1.06,3,330
35974524,Charming 2 bedrooms w backyard + parking Plateau,48262993,Carlos,,Le Plateau-Mont-Royal,45.53836,-73.57924,Entire home/apt,95,3,12,2019-10-14,1.88,1,4
35974554,Chez Mabel Welcome to our Studio,161340715,Margarita,,Le Sud-Ouest,45.46526,-73.5857,Entire home/apt,65,2,11,2019-11-10,1.66,3,12
35975258,Luxury 2 bedrooms Montreal Downtown FREE Parking,270412388,Dave,,Ville-Marie,45.50138,-73.57763,Entire home/apt,170,1,63,2020-01-11,9.22,4,188
35988752,Beautiful 2 bdr app. in cool Montreal neighborhood,3239232,Vanessa,,Mercier-Hochelaga-Maisonneuve,45.55047,-73.53889,Entire home/apt,74,3,3,2019-12-31,0.61,1,0
35989677,rien,2754736,Luce,,Le Plateau-Mont-Royal,45.51933,-73.57584,Entire home/apt,81,30,2,2019-11-10,0.38,1,365
35991577,Loft dans le quartier Rosemont,270761295,Christine,,Rosemont-La Petite-Patrie,45.54779,-73.58478,Entire home/apt,50,4,13,2020-01-01,2.36,1,95
35993795,Upbeat Cozy downtown 1BR for a comfortable stay,251761325,Sagar,,Le Plateau-Mont-Royal,45.50891,-73.5727,Entire home/apt,89,1,5,2019-08-11,0.74,2,0
35994207,"MAISON FAMILIALE, cottage style 1950",56112752,Anne,,Villeray-Saint-Michel-Parc-Extension,45.55664,-73.60635,Entire home/apt,150,5,4,2019-11-29,0.71,1,12
35994422,Mount Royal Park rustic ENTIRE TOWNHOUSE. Downtown,59968876,Olena,,Ville-Marie,45.49687,-73.59752,Entire home/apt,168,2,28,2020-01-02,4.88,1,30
35994923,Chez Geneviève,199503722,Genevieve,,Rosemont-La Petite-Patrie,45.53606,-73.59612,Entire home/apt,74,3,1,2019-08-02,0.18,1,0
35995394,Perché sur la montagne Mont-Royal! Vue panoramique,31086536,Rosalie & Salim,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49477,-73.61649,Entire home/apt,251,5,0,,,1,0
35995732,2 bed Apt  La Petite-Patrie/Little Italy/Mile End,55746787,Anna & Vince,,Rosemont-La Petite-Patrie,45.53696,-73.60577,Entire home/apt,129,3,6,2020-01-10,1.70,2,107
36000200,Location! Location! Huge room in downtown MTL!,595067,Roger,,Ville-Marie,45.51077,-73.56839,Private room,74,3,2,2019-09-02,0.37,4,4
36001116,Friendly space with a cat near Jean-Talon,133922204,Myriam,,Villeray-Saint-Michel-Parc-Extension,45.55097,-73.60746,Entire home/apt,44,1,7,2019-12-11,1.08,1,0
36002505,Maison entière proche du centre de Montréal,269062706,Bernard,,Ahuntsic-Cartierville,45.53431,-73.71072,Entire home/apt,95,2,8,2019-10-07,1.69,1,43
36003542,Luxury Moments/DT Montreal/ Private parking,122811352,Mojtaba,,Ville-Marie,45.49192,-73.56766,Entire home/apt,379,2,3,2019-07-01,0.44,1,0
36005937,Modern house with garden in Hochelaga near subway.,1359247,Stéphane,,Mercier-Hochelaga-Maisonneuve,45.5499,-73.55051,Private room,50,2,1,2019-10-12,0.32,1,0
36019043,Tastefully Renovated Apt with Le Plateau Charm,189519197,Nikki,,Le Plateau-Mont-Royal,45.52397,-73.60012,Entire home/apt,120,1,15,2020-01-02,2.33,18,198
36021162,Montreal Downtown Studio APT LL1,1132399,Unal,,Ville-Marie,45.53266,-73.56027,Entire home/apt,42,31,2,2019-09-13,0.36,28,362
36022704,Très agreable 21/2 entièrement meublé 2,63153448,Fouzia,,Montréal-Nord,45.59064,-73.64637,Entire home/apt,35,32,1,2019-10-31,0.39,3,354
36026344,Appartement familiale fonctionnel,18234949,Joséphine,,Le Plateau-Mont-Royal,45.53302,-73.57743,Entire home/apt,120,4,1,2019-07-28,0.18,1,12
36030081,Le lasallois,198052420,Julie,,LaSalle,45.43457,-73.61043,Entire home/apt,120,1,3,2019-08-11,0.51,1,0
36032424,Live the Montreal spirit in a most wanted place,11395024,Antoine & Nadia,,Rosemont-La Petite-Patrie,45.53471,-73.59949,Entire home/apt,221,1,18,2020-01-02,3.03,1,70
36036166,Chambre à louer de courte durée sur le Plateau!,13718132,Guillaume,,Le Plateau-Mont-Royal,45.52771,-73.58514,Private room,44,3,7,2019-08-30,1.14,1,0
36037145,Charming 2 bedrooms apartment (1mn from Metro),106062126,Simon,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48563,-73.62791,Entire home/apt,131,4,3,2020-01-01,0.62,2,0
36037455,DOWNTOWN Heart of Montreal apartment,25198296,Saeed,,Ville-Marie,45.49449,-73.57993,Entire home/apt,40,1,1,2019-07-18,0.17,1,224
36037572,Room in Charming Turn-Of-The-Century Apartment,23904087,Jonas,,Le Plateau-Mont-Royal,45.5192,-73.59672,Private room,101,1,15,2020-01-04,2.45,1,172
36038572,Charm Spacious Apartment The Village DT Montreal,203293722,Likhang,,Ville-Marie,45.51861,-73.55399,Private room,120,2,7,2019-09-08,1.06,1,0
36039795,Lovely & Artistic Apartment in Old Port,248530888,Hemrick,,Ville-Marie,45.50089,-73.55797,Entire home/apt,140,1,26,2020-01-04,5.00,2,9
36040313,Modern loft. Rooftop with views. NDG,124418871,Camille,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46322,-73.62817,Entire home/apt,90,4,1,2019-07-28,0.18,1,0
36040360,Cozy downtown studio filled with pure love,253327473,Brinda,,Le Plateau-Mont-Royal,45.50674,-73.57431,Entire home/apt,40,1,5,2019-08-05,0.74,17,0
36061370,Cozy nest in the heart of Rosemont in Montreal,271060223,Louis & Maï,,Rosemont-La Petite-Patrie,45.53686,-73.59676,Entire home/apt,90,2,10,2020-01-02,1.64,1,0
36065685,Stunning 6BR 2 BTH in Plateau/Downtown + Parking,271302984,Sylvain,,Ville-Marie,45.52382,-73.56481,Entire home/apt,1000,2,1,2019-12-30,1,1,353
36065842,Sunny well located apt . in the Plateau,146335072,Jessica,,Le Plateau-Mont-Royal,45.53939,-73.56897,Entire home/apt,134,3,1,2019-07-08,0.16,1,0
36067255,Cute Villeray apt. for an enjoyable Montreal stay!,72484708,Mathieu,,Villeray-Saint-Michel-Parc-Extension,45.54351,-73.63115,Entire home/apt,65,2,17,2019-12-22,2.74,1,126
36068381,"3 minutes walk to metro station,private parking",142243946,Janet,,Saint-Laurent,45.51691,-73.68653,Entire home/apt,110,1,3,2019-11-05,1.02,2,229
